	item	cnt
11871	B00P45U43O	1
11872	B00P46MC8S	1
11873	B00P470E96	1
11874	B00P4CEUS2	1
11875	B00P4CF10S	1
11876	B00P4D36Z4	1
11877	B00P4GW7XS	1
11878	B00P558084	1
11879	B00P5R13UE	1
11880	B00P5WG570	1
11881	B00P62RD2A	1
11882	B00P6U12JW	1
11883	B00P6W5WFK	1
11884	B00P7SLB5S	1
11885	B00P88M3OK	1
11886	B00P8UB1A0	1
11887	B00P9FK5HO	1
11888	B00P9NPPV2	1
11889	B00PBPEUEQ	1
11890	B00PC5FLO8	1
11891	B00PCGHJPQ	2
11892	B00PCPYTOG	1
11893	B00PCVVBAA	1
11894	B00PD09CJM	1
11895	B00PD8EXOI	1
11896	B00PDHM3BY	1
11897	B00PDMJU10	1
11898	B00PDMJU6U	1
11899	B00PDMJU88	1
11900	B00PDMZDHK	1
11901	B00PDN68PA	1
11902	B00PEFDZGM	1
11903	B00PEKI23I	1
11904	B00PERLOAO	2
11905	B00PGBLG9C	1
11906	B00PGDN3NC	1
11907	B00PGLVDRM	1
11908	B00PGN4Q5G	1
11909	B00PGPVPUS	2
11910	B00PH6IATK	1
11911	B00PHF75ME	1
11912	B00PHO7ROQ	1
11913	B00PHWMKV8	1
11914	B00PIGQUZK	1
11915	B00PIT52SI	1
11916	B00PJ51EW4	1
11917	B00PJ6NVVK	1
11918	B00PJA0D3A	1
11919	B00PJACZWC	1
11920	B00PJKCXJC	1
11921	B00PJWLVWK	1
11922	B00PK314TS	1
11923	B00PK7RHGS	2
11924	B00PKUBWA2	1
11925	B00PLBRBTQ	1
11926	B00PMP2U4M	1
11927	B00PNJZIJG	1
11928	B00PNJZKPI	1
11929	B00PPC35XM	1
11930	B00PPJSG4I	1
11931	B00PPY5ZS8	1
11932	B00PR1UUB6	1
11933	B00PR2I0P8	1
11934	B00PRSMV8O	1
11935	B00PRVFWOG	1
11936	B00PRZC11Y	1
11937	B00PS35342	1
11938	B00PSP708M	1
11939	B00PSSKPJ0	1
11940	B00PUDI2Z2	1
11941	B00PUHKPNK	1
11942	B00PUHRTF2	1
11943	B00PUHRULA	1
11944	B00PV2XC2K	1
11945	B00PV3BCP8	1
11946	B00PVGCI76	1
11947	B00PVN1DC0	1
11948	B00PVUBILY	1
11949	B00PWKMQAU	1
11950	B00PWUPP1W	1
11951	B00PWXSWWS	1
11952	B00PWXU09Q	1
11953	B00PX699I0	1
11954	B00PX7T7GI	1
11955	B00PXLNYF4	1
11956	B00PY064Q0	1
11957	B00PYLU3GG	1
11958	B00PZ0DT4E	1
11959	B00PZ5HTGS	1
11960	B00PZAOCJA	1
11961	B00PZCGO8A	1
11962	B00Q03M3HY	1
11963	B00Q03M888	1
11964	B00Q0DFPBA	1
11965	B00Q11CFV4	1
11966	B00Q1VN3U6	1
11967	B00Q2FQ0O2	1
11968	B00Q2FRTPG	1
11969	B00Q435E94	2
11970	B00Q4GWFES	1
11971	B00Q4JWRPM	2
11972	B00Q4LZUW2	3
11973	B00Q4OCD2E	1
11974	B00Q5A3NEO	1
11975	B00Q5A4302	1
11976	B00Q5BK1UM	1
11977	B00Q5I8OUY	1
11978	B00Q5JD2DM	1
11979	B00Q5JEFAG	1
11980	B00Q5JOEMK	1
11981	B00Q5QLB06	1
11982	B00Q65ZJA4	1
11983	B00Q6HL0UU	1
11984	B00Q76X544	1
11985	B00Q77ARCQ	1
11986	B00Q7B9MZK	1
11987	B00Q7ECQEQ	1
11988	B00Q7J1W82	1
11989	B00Q7VO8HM	1
11990	B00Q9JAQ9Q	1
11991	B00QAY4C4U	1
11992	B00QB1XM6G	1
11993	B00QDFC46E	1
11994	B00QEDWFG4	1
11995	B00QGBNLUS	1
11996	B00QGBW3KW	1
11997	B00QGDV8W4	1
11998	B00QGJ6XXM	1
11999	B00QGTKI8I	1
12000	B00QH7ESHG	1
12001	B00QH7I7I2	1
12002	B00QHER4UW	1
12003	B00QHR27KG	1
12004	B00QHR6WH0	1
12005	B00QIEYC6U	1
12006	B00QIHQ7EM	1
12007	B00QIJ62M2	1
12008	B00QILAEBA	1
12009	B00QIUBSH0	1
12010	B00QIZY1F6	1
12011	B00QJF5YHE	1
12012	B00QK0CVIS	1
12013	B00QK44QA0	1
12014	B00QKHYAUI	1
12015	B00QLCU36W	1
12016	B00QLCU9UC	1
12017	B00QM498QA	1
12018	B00QMLH626	1
12019	B00QMXUDWE	1
12020	B00QN8M0U6	1
12021	B00QNCYZOQ	1
12022	B00QNDQKC0	1
12023	B00QNDRN76	1
12024	B00QNT5EL2	1
12025	B00QNYSDJ2	1
12026	B00QO7WQ0A	1
12027	B00QOGGDB4	1
12028	B00QPZ75KW	1
12029	B00QQNVCH0	1
12030	B00QQO0QL2	1
12031	B00QR2HBRA	1
12032	B00QR44UQ8	1
12033	B00QRCLB12	1
12034	B00QRCMP1M	1
12035	B00QRCY11Y	1
12036	B00QRHH3P0	1
12037	B00QRMPEFQ	1
12038	B00QRSZOQY	1
12039	B00QSLYMIQ	1
12040	B00QSQBRI4	1
12041	B00QV8LXZ6	1
12042	B00QVB3EIC	1
12043	B00QVCUKOC	1
12044	B00QVI8S4K	1
12045	B00QVW1ZRS	1
12046	B00QW5F3OU	1
12047	B00QW97Q6Y	1
12048	B00QWEJ7KW	1
12049	B00QX096L0	1
12050	B00QXASI64	1
12051	B00QXJIBBC	1
12052	B00QXK87WO	1
12053	B00QXKN21U	1
12054	B00QXN203S	1
12055	B00QYHKKIA	1
12056	B00QYHMWNQ	1
12057	B00QZ9CRME	1
12058	B00R0Q7X48	1
12059	B00R12NJOE	1
12060	B00R1LA6D2	1
12061	B00R1MSI0O	1
12062	B00R2NPH60	1
12063	B00R3JAXM6	1
12064	B00R3MZMOM	1
12065	B00R3N0BDS	1
12066	B00R3UN1Q0	1
12067	B00R3YXBG6	1
12068	B00R47OAX0	1
12069	B00R4A0ZXQ	1
12070	B00R55JP2W	1
12071	B00R5A2KT2	1
12072	B00R5BBQHI	1
12073	B00R5GHCV2	1
12074	B00R7FDML0	1
12075	B00R81VDO6	1
12076	B00R8ET4O4	1
12077	B00R8NJPLM	1
12078	B00R8ZUXTI	1
12079	B00R8ZVA4A	1
12080	B00R8ZVA68	1
12081	B00R95JT56	1
12082	B00R9DIEYA	1
12083	B00R9V60IE	1
12084	B00RAAQC4Q	1
12085	B00RAZ22PY	1
12086	B00RB926L4	1
12087	B00RC1FIE8	1
12088	B00RC1SM8W	1
12089	B00RD9MVYE	1
12090	B00RDH0TP4	1
12091	B00RDTT9YO	1
12092	B00RE5PJUU	1
12093	B00RE6P74C	1
12094	B00RECS07W	1
12095	B00REMOJ7W	1
12096	B00REO0366	1
12097	B00RES1WB2	1
12098	B00RFXMFGM	1
12099	B00RG97ST4	1
12100	B00RG981AE	1
12101	B00RGP0VOC	1
12102	B00RHGG3JC	1
12103	B00RHI62IW	1
12104	B00RHI62N2	1
12105	B00RIIGS3K	1
12106	B00RJ5S5PG	1
12107	B00RJT1XWO	1
12108	B00RJUPDGA	1
12109	B00RJVJRW0	1
12110	B00RKEFKKY	1
12111	B00RKK11O2	1
12112	B00RKSWQUC	1
12113	B00RLDVBC0	1
12114	B00RM33QQ8	1
12115	B00RMAMSIS	1
12116	B00RMKQGIQ	1
12117	B00RN75LHK	1
12118	B00RN7QTF8	1
12119	B00RNB507C	1
12120	B00RNE1PPA	1
12121	B00RNK1W2U	1
12122	B00RO635Z0	1
12123	B00RPFGTVC	1
12124	B00RPP7SP8	1
12125	B00RPPYG94	1
12126	B00RQ3XOQQ	1
12127	B00RQLGZNC	1
12128	B00RQQRTSM	1
12129	B00RT41UHM	1
12130	B00RT44NX0	1
12131	B00RTJN6VA	1
12132	B00RUEYAIM	1
12133	B00RVDD0HY	1
12134	B00RW8HVYG	1
12135	B00RWBHNYG	1
12136	B00RXUC0S0	1
12137	B00RYA1BIO	1
12138	B00RYH0A8E	1
12139	B00RYRBOIY	1
12140	B00RYRGXH6	1
12141	B00RYUPLAS	1
12142	B00RYXD5XK	1
12143	B00RZ7TC6Y	1
12144	B00RZWT142	1
12145	B00S01OSGS	1
12146	B00S0TJPMM	1
12147	B00S1RLO6S	1
12148	B00S26TKAK	1
12149	B00S2L0EOQ	1
12150	B00S2L0KXQ	1
12151	B00S4GMPKA	1
12152	B00S4GMSPM	1
12153	B00S4RLYD8	1
12154	B00S4RM4ZU	1
12155	B00S57PVHC	1
12156	B00S57QEIM	1
12157	B00S61N94Y	1
12158	B00S62RX2W	1
12159	B00S7L7GZ6	1
12160	B00S8G3ANM	1
12161	B00S8JNHCI	1
12162	B00S8K4IS4	1
12163	B00S8LPXVO	1
12164	B00S8PY244	1
12165	B00S9X9RAO	1
12166	B00S9XAHD0	2
12167	B00SAACWI0	1
12168	B00SADWNBI	1
12169	B00SAHMDGO	1
12170	B00SAKLQ00	1
12171	B00SAP2CBW	1
12172	B00SAS4FGO	1
12173	B00SAUAP5C	1
12174	B00SAUS38S	1
12175	B00SB123IM	4
12176	B00SC7PTSG	1
12177	B00SCF129I	1
12178	B00SCF12UW	1
12179	B00SD288QU	1
12180	B00SD8GUK0	1
12181	B00SDJG6MG	1
12182	B00SDJGCL6	1
12183	B00SDJGCRA	1
12184	B00SDK3EH0	1
12185	B00SDTTM8G	1
12186	B00SEOF2XY	1
12187	B00SEYOWIA	1
12188	B00SFZ4CTC	1
12189	B00SH30PF2	1
12190	B00SH76YWQ	1
12191	B00SHYGKZK	1
12192	B00SIRFV38	1
12193	B00SJ2MUEK	1
12194	B00SJ2WP0Y	1
12195	B00SJ7TMFU	1
12196	B00SJEQT1S	1
12197	B00SJGI3MO	1
12198	B00SJHI7D8	1
12199	B00SJUTNJ2	1
12200	B00SK53PX6	1
12201	B00SK9KN28	1
12202	B00SKA06MY	2
12203	B00SKQ35O4	1
12204	B00SKRMMLA	1
12205	B00SL123ZK	1
12206	B00SM6II7G	1
12207	B00SM72TRA	1
12208	B00SM7QJ76	1
12209	B00SME39UY	1
12210	B00SMOAGPK	1
12211	B00SMX9CS8	1
12212	B00SNAZ53G	1
12213	B00SNBP8EQ	1
12214	B00SNC1WAY	1
12215	B00SNNQHJY	1
12216	B00SNRIWPC	1
12217	B00SNUOEAQ	1
12218	B00SO7EZNO	1
12219	B00SO7HM2A	1
12220	B00SOFAHSS	1
12221	B00SOFZF8A	1
12222	B00SOFZTCW	1
12223	B00SOFZZVW	1
12224	B00SOFZZZI	1
12225	B00SOG00KC	1
12226	B00SOMBVN6	1
12227	B00SOMSMJM	1
12228	B00SOX96JG	1
12229	B00SP7JHBI	1
12230	B00SPHYQXM	1
12231	B00SQGY2P4	1
12232	B00SQIG926	1
12233	B00SQZ7K22	1
12234	B00SR8ITFK	1
12235	B00SRE8C1U	1
12236	B00SRIE08U	1
12237	B00SRZH210	1
12238	B00SSFSUW4	1
12239	B00SSMWCEE	1
12240	B00SSXO7KU	1
12241	B00SSXU0QA	1
12242	B00ST38HFK	1
12243	B00ST80H5I	1
12244	B00ST8NHC8	1
12245	B00STBRT9M	1
12246	B00STON786	1
12247	B00SU21VBM	1
12248	B00SU5244M	1
12249	B00SU52460	1
12250	B00SU76NFG	1
12251	B00SUI4G2M	1
12252	B00SUSZ16M	1
12253	B00SUVRGB2	1
12254	B00SV5TNR2	1
12255	B00SVA9YSK	1
12256	B00SVEA782	1
12257	B00SVWLWYM	1
12258	B00SVY90Q2	1
12259	B00SVYCCT4	1
12260	B00SVYKKT8	1
12261	B00SW7RVFK	1
12262	B00SW7TOL4	1
12263	B00SWEB8DY	1
12264	B00SWJ48MW	1
12265	B00SWSYE40	1
12266	B00SXEONTO	1
12267	B00SXEONTY	1
12268	B00SXKUCKC	1
12269	B00SXLU8UK	1
12270	B00SY5SC8U	1
12271	B00SYH9K98	1
12272	B00SYIHBZ2	1
12273	B00SYN2WOC	1
12274	B00SZFNCSE	1
12275	B00SZGSKH6	1
12276	B00SZID786	1
12277	B00T03TFLI	1
12278	B00T03U6AC	1
12279	B00T03UAEY	2
12280	B00T0GYEGG	1
12281	B00T1EWOE6	1
12282	B00T2DFHX6	1
12283	B00T3N5O4W	1
12284	B00T3Q3G4E	1
12285	B00T3QBUBK	1
12286	B00T4YSMHG	1
12287	B00T57T40G	1
12288	B00T5C2P8Y	1
12289	B00T5K76XU	1
12290	B00T62EOF0	1
12291	B00T64V8U2	1
12292	B00T64V91K	1
12293	B00T6PELHI	1
12294	B00T6SE8I2	1
12295	B00T7DZKZG	1
12296	B00T7EDUN4	1
12297	B00T7F7YIU	1
12298	B00T7MLDCQ	1
12299	B00T7X8D4Q	1
12300	B00T9729ZY	1
12301	B00T9DKNBK	1
12302	B00T9N2CFK	1
12303	B00T9TKEMC	1
12304	B00TA9TJ5E	1
12305	B00TAC9KGE	1
12306	B00TB51HZC	1
12307	B00TBSFGI8	1
12308	B00TC6WU74	1
12309	B00TCTRY68	1
12310	B00TCZYH08	1
12311	B00TD0UF0S	2
12312	B00TDMVH0S	1
12313	B00TDP7KKQ	1
12314	B00TDP7RSG	1
12315	B00TE31RV0	1
12316	B00TE8YHZI	1
12317	B00TF0SPZI	1
12318	B00TF7GWG0	1
12319	B00TFECAT6	1
12320	B00TFSGDRC	1
12321	B00TFT81KS	2
12322	B00TFWOS8Y	1
12323	B00TGCMNNA	1
12324	B00TGSKPVQ	1
12325	B00TH22VLS	1
12326	B00THEZ8KW	1
12327	B00THIAJZM	1
12328	B00THKL5RG	1
12329	B00THX126M	1
12330	B00THZWA6Q	1
12331	B00TI10CT6	1
12332	B00TIC58T4	1
12333	B00TIYKDIS	1
12334	B00TIYTUPU	1
12335	B00TJ4ZD28	2
12336	B00TJ7HJLS	1
12337	B00TKOWW4Y	1
12338	B00TKUB280	1
12339	B00TKVJL7I	1
12340	B00TKXMCEK	1
12341	B00TLENHVA	1
12342	B00TLFTEUC	1
12343	B00TLNXD1A	2
12344	B00TLYUNXK	1
12345	B00TM8OW5U	1
12346	B00TM8R6QM	1
12347	B00TMEX00M	1
12348	B00TMIV118	1
12349	B00TMOL9WI	1
12350	B00TO6EM96	1
12351	B00TPC9636	1
12352	B00TPCLT6I	1
12353	B00TPMDLO6	1
12354	B00TQ0DXR2	1
12355	B00TQ2S82A	1
12356	B00TQ4QKIM	1
12357	B00TQ9ORHS	1
12358	B00TR8ZM86	1
12359	B00TRLRGB4	1
12360	B00TRWXII8	1
12361	B00TS0UFNK	1
12362	B00TS3FC6C	1
12363	B00TS4NVG4	1
12364	B00TT7TG4G	1
12365	B00TUVWD9Q	1
12366	B00TV0S746	1
12367	B00TV385JK	1
12368	B00TV405O2	1
12369	B00TVLUBLC	1
12370	B00TWOE57E	1
12371	B00TX3SRJG	1
12372	B00TXMYKSO	1
12373	B00TXQF6RO	1
12374	B00TXQMFXW	1
12375	B00TY40EKO	1
12376	B00TY419OY	1
12377	B00TY41IO0	1
12378	B00TY5W1LS	1
12379	B00TYHJ56U	1
12380	B00TYJV5NO	1
12381	B00TYJVDY0	1
12382	B00TZ8LCZU	1
12383	B00U0HP0KS	1
12384	B00U0N9JAO	1
12385	B00U0NO9OK	1
12386	B00U10VGUC	1
12387	B00U1EKQDQ	1
12388	B00U1IBSO8	1
12389	B00U24DCFO	1
12390	B00U2SABUE	1
12391	B00U2THLGU	1
12392	B00U2YH1UQ	1
12393	B00U31LT1K	1
12394	B00U33VSIM	1
12395	B00U3792OU	1
12396	B00U3LEUE8	1
12397	B00U3SSXWG	1
12398	B00U4C3DZI	1
12399	B00U540PU6	1
12400	B00U5TFBTG	1
12401	B00U5V935M	1
12402	B00U5X3478	1
12403	B00U5ZNFPW	3
12404	B00U6I9VKG	1
12405	B00U6TCI2S	1
12406	B00U78NQHO	1
12407	B00U7EX5HO	1
12408	B00U7EXD0I	1
12409	B00U7RSCJ2	1
12410	B00U7U61CY	1
12411	B00U7XW292	1
12412	B00U8AE5RQ	1
12413	B00U8L4LUQ	1
12414	B00U8L4ZLG	1
12415	B00U9BLKNQ	1
12416	B00U9IZN4G	1
12417	B00U9O658S	1
12418	B00UAHIH9E	2
12419	B00UAKMSJ6	1
12420	B00UAQ3Q32	1
12421	B00UAVIN8A	1
12422	B00UB25IJA	1
12423	B00UBG7DA8	1
12424	B00UBGFZ6M	1
12425	B00UBNL97O	1
12426	B00UBUBTA4	1
12427	B00UBXSV48	1
12428	B00UC9CR4G	1
12429	B00UCI2S8M	1
12430	B00UCKBNHW	1
12431	B00UETCA4G	1
12432	B00UEVO1HI	1
12433	B00UFJPR72	1
12434	B00UFJS0I0	1
12435	B00UGABY18	1
12436	B00UGB74JS	1
12437	B00UGSP8VC	1
12438	B00UHAC5L0	1
12439	B00UHBVEGG	1
12440	B00UHLFYB2	1
12441	B00UI91214	1
12442	B00UIC57VC	1
12443	B00UIJ4OSC	1
12444	B00UJ5TRGE	1
12445	B00UJF8ULW	1
12446	B00UJFDGW0	1
12447	B00UJFDYMW	1
12448	B00UJGU73U	1
12449	B00UJWS45M	1
12450	B00UJX7V1Y	3
12451	B00UKPRXMI	1
12452	B00UL7GR04	1
12453	B00UL8HPNQ	1
12454	B00ULW1TDY	1
12455	B00ULZAECI	1
12456	B00UMBPJ7G	1
12457	B00UMEUYYG	1
12458	B00UMIUDES	1
12459	B00UMPPIZU	1
12460	B00UMPPORC	1
12461	B00UMW38OQ	1
12462	B00UMXM2YC	1
12463	B00UN2Z230	1
12464	B00UNPQD4E	1
12465	B00UO1GLEO	1
12466	B00UO4NL9Y	1
12467	B00UO81BCO	1
12468	B00UOCHL7E	1
12469	B00UOO7LFY	1
12470	B00UOUT6U6	1
12471	B00UPAYY5C	1
12472	B00UQDXCGA	1
12473	B00UQOUBV8	1
12474	B00UQUU45K	1
12475	B00URAW8YY	1
12476	B00URE37PY	1
12477	B00URO09NW	1
12478	B00URUEIG0	1
12479	B00URX1P40	1
12480	B00US3KMKC	1
12481	B00US8C4J4	1
12482	B00UUH262I	1
12483	B00UUKFU9Q	1
12484	B00UURDJOM	1
12485	B00UURE5FE	1
12486	B00UV04BVI	1
12487	B00UV8CPMM	1
12488	B00UVEWTJ0	1
12489	B00UVHBIBW	1
12490	B00UW00E6I	1
12491	B00UWAPVCA	1
12492	B00UWH8D0U	1
12493	B00UWNM0O4	1
12494	B00UWVJSZA	1
12495	B00UWZ3CC6	1
12496	B00UX6V7RQ	1
12497	B00UXGR89M	1
12498	B00UXIS40W	1
12499	B00UXVB2S0	1
12500	B00UXZLXYO	1
12501	B00UZOX7BU	1
12502	B00UZZDIW2	1
12503	B00V01Q1QU	1
12504	B00V0BY0YU	1
12505	B00V155S46	2
12506	B00V2IGHOM	1
12507	B00V2QO29Q	1
12508	B00V338F9G	1
12509	B00V3IWHEA	1
12510	B00V3MR7AU	1
12511	B00V3MUHNE	1
12512	B00V3YQ4B6	1
12513	B00V42YOGO	1
12514	B00V46WHR8	1
12515	B00V4EH7RK	1
12516	B00V4GB1IE	2
12517	B00V5O267K	1
12518	B00V5Y9PXI	1
12519	B00V5ZCBSI	1
12520	B00V5ZL5G2	1
12521	B00V64VFSK	1
12522	B00V67KB0U	1
12523	B00V69W1Y2	1
12524	B00V6JAEDC	1
12525	B00V6K7P0G	1
12526	B00V6RX2YW	1
12527	B00V6X9LP0	1
12528	B00V6Y5XK6	1
12529	B00V731OIG	1
12530	B00V7Z8LI0	2
12531	B00V83AWNI	2
12532	B00V84Q1QE	1
12533	B00V8LNHY6	1
12534	B00V9GRE08	1
12535	B00VA1TDMO	1
12536	B00VANRPWW	1
12537	B00VBWSD32	1
12538	B00VEFMM10	1
12539	B00VETEZ34	1
12540	B00VF1SETW	1
12541	B00VF2DCZM	1
12542	B00VGR65YG	1
12543	B00VH6056A	1
12544	B00VHJ6UZC	1
12545	B00VHJNGAO	1
12546	B00VHTUIO6	1
12547	B00VHVK4W0	1
12548	B00VI3XP5K	1
12549	B00VIA1ZLO	1
12550	B00VIORMO4	1
12551	B00VIUHE8W	1
12552	B00VJF1IJW	1
12553	B00VJKT1RS	1
12554	B00VJOT0CK	1
12555	B00VJW3A7S	1
12556	B00VJZLU22	1
12557	B00VKBF2CO	1
12558	B00VKPH7QO	1
12559	B00VKVY0XG	1
12560	B00VLE6IGE	1
12561	B00VLMMWQQ	1
12562	B00VLMW6YY	1
12563	B00VLWH73O	1
12564	B00VMB5RDQ	1
12565	B00VMB5V96	1
12566	B00VMB5VB4	1
12567	B00VMB5VCI	1
12568	B00VMB5VFK	1
12569	B00VMB5ZU6	1
12570	B00VNE1H40	1
12571	B00VNED45K	1
12572	B00VO80FR0	1
12573	B00VP05J4Q	1
12574	B00VPQRFGK	1
12575	B00VPTST0S	1
12576	B00VQNWW5Q	1
12577	B00VQZOIAQ	1
12578	B00VSS13RC	1
12579	B00VSX4ZKO	1
12580	B00VSYJ4TU	1
12581	B00VSYUPXY	1
12582	B00VT1QSYQ	1
12583	B00VTV63PA	1
12584	B00VTVEVKE	1
12585	B00VU4IXIQ	1
12586	B00VU4J13W	2
12587	B00VU4J8YY	3
12588	B00VU53P2E	1
12589	B00VUXAXC6	1
12590	B00VUY1GKS	1
12591	B00VV3J2SQ	1
12592	B00VV3JHWW	1
12593	B00VV3JUII	1
12594	B00VV3LB9E	1
12595	B00VV3LY7I	1
12596	B00VV44NG6	1
12597	B00VWCKKZA	1
12598	B00VX9F4Q2	1
12599	B00VXGFWAS	1
12600	B00VXMY35W	1
12601	B00VXVTMCM	1
12602	B00VXW1SHI	1
12603	B00W047TNA	1
12604	B00W0J524I	1
12605	B00W0VI3BU	1
12606	B00W102TPG	1
12607	B00W1GST6I	1
12608	B00W266R8O	1
12609	B00W2A11WC	1
12610	B00W2GQ03G	1
12611	B00W30SA7U	1
12612	B00W3L8UM4	1
12613	B00W435C0Y	2
12614	B00W46EP6S	1
12615	B00W4E3ZZC	1
12616	B00W4ECMB0	1
12617	B00W4QBFUW	1
12618	B00W4XHF3G	1
12619	B00W51I6YO	1
12620	B00W57MJBE	1
12621	B00W6BP006	1
12622	B00W6ES4VU	1
12623	B00W6EW51A	1
12624	B00W6GDXNC	1
12625	B00W6VALVY	1
12626	B00W6XFIW4	1
12627	B00W76UJBK	1
12628	B00W7OIEKK	1
12629	B00W8DGZBA	1
12630	B00W8FYEU2	2
12631	B00W8FYFBA	1
12632	B00W9MHOFQ	1
12633	B00W9N1IHU	1
12634	B00WAA9XQK	1
12635	B00WARVH0S	2
12636	B00WB3H6YC	1
12637	B00WBHSMOQ	1
12638	B00WBVXZ5S	1
12639	B00WCAMNHO	1
12640	B00WD3HLKO	1
12641	B00WD4B1ZO	1
12642	B00WDI8EEG	1
12643	B00WDR5R3I	1
12644	B00WE0OODI	1
12645	B00WFC7QYY	1
12646	B00WG5HDNY	1
12647	B00WGBTF66	1
12648	B00WGEFY2W	1
12649	B00WGQVY7O	1
12650	B00WGVLL36	1
12651	B00WH4NXM4	1
12652	B00WHFYZ3E	1
12653	B00WHIFDQE	1
12654	B00WHXSDVQ	1
12655	B00WHY9I1O	1
12656	B00WHZ57LI	1
12657	B00WI0G7GG	2
12658	B00WIIPQEC	1
12659	B00WIS1O1Q	1
12660	B00WIUDZNO	1
12661	B00WJ0Z10S	1
12662	B00WJ0Z17Q	2
12663	B00WJ0Z194	1
12664	B00WJ0Z29I	1
12665	B00WJ939VC	1
12666	B00WJADK3I	1
12667	B00WJIGXGQ	1
12668	B00WL90UEY	1
12669	B00WLJQMJG	1
12670	B00WLWFDXE	1
12671	B00WM9O7G0	1
12672	B00WM9TD7I	1
12673	B00WMNCH9A	1
12674	B00WN4LCZI	1
12675	B00WNCQ1GK	1
12676	B00WO0B4OK	1
12677	B00WODF0L0	1
12678	B00WOK8YX4	2
12679	B00WP2T83Q	1
12680	B00WQ3NZLU	1
12681	B00WQH0JC4	1
12682	B00WQJTV1W	1
12683	B00WR255YK	1
12684	B00WR5357G	2
12685	B00WR8NNCA	1
12686	B00WRETT8G	1
12687	B00WRGPHY4	1
12688	B00WRJCRP8	1
12689	B00WRNVQKQ	1
12690	B00WRP2C3E	1
12691	B00WT1UFT4	1
12692	B00WTI3JPE	1
12693	B00WTI3SGO	1
12694	B00WTUVE2C	1
12695	B00WU39GZU	1
12696	B00WU8KCUS	1
12697	B00WVIEKTQ	1
12698	B00WVPPVY2	1
12699	B00WW7P4K0	1
12700	B00WW8CB8C	1
12701	B00WXYNLYS	1
12702	B00WXYNSJQ	1
12703	B00WXYNY8Q	1
12704	B00WYITBBK	2
12705	B00WZ34A2E	1
12706	B00WZM2LZ8	1
12707	B00WZSVVPS	1
12708	B00X1Q45BK	1
12709	B00X22902M	1
12710	B00X230138	1
12711	B00X233XD8	1
12712	B00X2Y32CE	1
12713	B00X31RSC6	1
12714	B00X3301HI	1
12715	B00X39XJRQ	1
12716	B00X3EXAIE	1
12717	B00X3F3G50	1
12718	B00X48ANPW	1
12719	B00X4UC4R0	1
12720	B00X571LQ2	1
12721	B00X5TVQ56	1
12722	B00X5YON3I	1
12723	B00X66UKBE	1
12724	B00X6A8HIS	1
12725	B00X6BNDEU	1
12726	B00X6CYBGI	2
12727	B00X6EYXKA	1
12728	B00X6L3KG6	1
12729	B00X7HHTH0	1
12730	B00X7ZC2J2	1
12731	B00X8AMIDG	1
12732	B00X8C2B7M	1
12733	B00X8Y18U6	1
12734	B00X9XVHPW	1
12735	B00XASZU4K	1
12736	B00XBJCJXI	1
12737	B00XBJDO50	1
12738	B00XBZIPLM	1
12739	B00XC2RI08	1
12740	B00XCR42DO	1
12741	B00XD6AIW8	1
12742	B00XDAKRBQ	1
12743	B00XDNVNUM	1
12744	B00XDSADTY	1
12745	B00XDXGTY2	1
12746	B00XEG0RAU	1
12747	B00XEL1JIO	1
12748	B00XEN4WEU	1
12749	B00XGNLWUA	1
12750	B00XGNM69Q	1
12751	B00XGQ0CYO	1
12752	B00XGXMCIG	1
12753	B00XH7HO5M	1
12754	B00XH98VC0	1
12755	B00XHI2BMM	1
12756	B00XHLIUYW	1
12757	B00XIP8RZY	1
12758	B00XIRHTFQ	1
12759	B00XIUXIOY	1
12760	B00XIX3PA8	1
12761	B00XJ15I4K	1
12762	B00XJ8LGGM	1
12763	B00XJDSTLW	1
12764	B00XK1A3L2	1
12765	B00XK46UMK	1
12766	B00XK99B6M	1
12767	B00XKFVL32	1
12768	B00XKLCIG0	1
12769	B00XKXIQ82	1
12770	B00XKXKGCQ	1
12771	B00XKY82ZS	1
12772	B00XLCO2HQ	1
12773	B00XLGBMH0	1
12774	B00XLV4AUQ	1
12775	B00XLV7UA8	1
12776	B00XLVOO3E	1
12777	B00XLYA8MM	1
12778	B00XMQ9Q0E	1
12779	B00XMYLRLC	1
12780	B00XMZFE92	1
12781	B00XNEVUY0	1
12782	B00XNIXZCQ	1
12783	B00XOO941K	1
12784	B00XOUK6XY	1
12785	B00XP0W83O	6
12786	B00XPE0SQY	1
12787	B00XQCY046	1
12788	B00XQH2LTW	1
12789	B00XRDHFYG	1
12790	B00XSIK7F4	1
12791	B00XTGVRX6	1
12792	B00XTTGQ3Y	2
12793	B00XTZJ4R8	1
12794	B00XU04H0Q	1
12795	B00XUYWUHY	1
12796	B00XUYWYU2	1
12797	B00XUYWZ5Q	1
12798	B00XVI1XS6	1
12799	B00XVT9LHK	1
12800	B00XWE53XA	1
12801	B00XWE656O	1
12802	B00XWRCW40	1
12803	B00XWRHEVQ	1
12804	B00XWUD32W	1
12805	B00XX0KBBM	1
12806	B00XXKWGEW	1
12807	B00XXPNFME	1
12808	B00XY3CSZU	1
12809	B00XYC2UCC	1
12810	B00XZ84MFI	1
12811	B00XZ9NK2I	1
12812	B00XZ9OLGW	1
12813	B00XZDXZMO	1
12814	B00Y0170OY	1
12815	B00Y06GV4E	1
12816	B00Y126ZWA	1
